,time [s],altitude [m],ground_distance [m],mass [kg],true_airspeed [m/s],equivalent_airspeed [m/s],mach [-],engine_setting,CL [-],CD [-],drag [N],thrust [N],thrust_rate [-],thrust_is_regulated,sfc [kg/N/s],slope_angle [rad],acceleration [m/s**2],name
0,0.0,0.0,0.0,89356.20740287937,0.0,0.0,0.0,2,0.0,0.0,0.0,53068.90891708,0.25,False,9.75489850930377e-06,0.0,0.0,sizing:taxi_out
1,60.0,0.0,0.0,89325.14649365023,0.0,0.0,0.0,2,0.0,0.0,0.0,53068.90891708,0.25,False,9.75489850930377e-06,0.0,0.0,sizing:taxi_out
2,120.0,0.0,0.0,89294.08558442109,0.0,0.0,0.0,2,0.0,0.0,0.0,53068.90891708,0.25,False,9.75489850930377e-06,0.0,0.0,sizing:taxi_out
3,180.0,0.0,0.0,89263.02467519195,0.0,0.0,0.0,2,0.0,0.0,0.0,53068.90891708,0.25,False,9.75489850930377e-06,0.0,0.0,sizing:taxi_out
4,240.0,0.0,0.0,89231.9637659628,0.0,0.0,0.0,2,0.0,0.0,0.0,53068.90891708,0.25,False,9.75489850930377e-06,0.0,0.0,sizing:taxi_out
5,300.0,0.0,0.0,89200.90285673366,0.0,0.0,0.0,2,0.0,0.0,0.0,53068.90891708,0.25,False,9.75489850930377e-06,0.0,0.0,sizing:taxi_out
6,360.0,0.0,0.0,89169.84194750452,0.0,0.0,0.0,2,0.0,0.0,0.0,53068.90891708,0.25,False,9.75489850930377e-06,0.0,0.0,sizing:taxi_out
7,420.0,0.0,0.0,89138.78103827538,0.0,0.0,0.0,2,0.0,0.0,0.0,53068.90891708,0.25,False,9.75489850930377e-06,0.0,0.0,sizing:taxi_out
8,480.0,0.0,0.0,89107.72012904624,0.0,0.0,0.0,2,0.0,0.0,0.0,53068.90891708,0.25,False,9.75489850930377e-06,0.0,0.0,sizing:taxi_out
9,540.0,0.0,0.0,89076.6592198171,0.0,0.0,0.0,2,0.0,0.0,0.0,53068.90891708,0.25,False,9.75489850930377e-06,0.0,0.0,sizing:taxi_out
10,580.54999999998,10.668000000000001,0.0,88994.2592198171,79.3,79.2593976814894,0.23306096703307572,2,0.0,0.0,0.0,53068.90891708,0.25,False,9.75489850930377e-06,0.0,0.0,sizing:takeoff
11,580.54999999998,10.668000000000001,0.0,88994.2592198171,79.3,79.2593976814894,0.23306096703307572,2,0.7175987536454437,0.0472063807105846,57411.87052860126,53068.90891708,0.25,False,9.75489850930377e-06,0.15608477000711365,0.0,sizing:takeoff
12,580.74999999998,13.133465128102099,15.667197633977661,88993.77743384869,79.30938788896407,79.2593976814894,0.23309504129901448,1,0.7175948687992362,0.047205902038122576,57411.288372523995,193590.5892885468,1.0,False,1.2441290245944863e-05,0.15603814673367444,0.0,sizing:main_route:initial_climb
13,580.94999999998,15.59849158380837,31.33636496557373,88993.29573050665,79.3187757408864,79.2593976814894,0.23312911637823638,1,0.7175909846192798,0.0472054234511144,57410.70632037477,193548.5943434223,1.0,False,1.2441855716620145e-05,0.15599153900094015,0.0,sizing:main_route:initial_climb
14,581.1499999999801,18.06307943119949,47.007501942315905,88992.81410976965,79.32816355551408,79.2593976814894,0.23316319226972643,1,0.7175871011054035,0.04720494494953722,57410.124372125756,193506.61362403675,1.0,False,1.244242106862813e-05,0.15594494680027735,0.0,sizing:main_route:initial_climb
15,581.3499999999801,20.527228734305506,62.680608511711156,88992.3325716164,79.33755133259416,79.2593976814894,0.2331972689724692,1,0.7175832182574347,0.04720446653336811,57409.54252774911,193464.64712246906,1.0,False,1.2442986301994762e-05,0.15589837012306085,0.0,sizing:main_route:initial_climb
16,581.5499999999802,22.990939557105897,78.35568462124567,88991.85111602559,79.34693907187336,79.2593976814894,0.23323134648544827,1,0.7175793360752031,0.0472039882025843,57408.960787217045,193422.69483080643,1.0,False,1.2443551416745977e-05,0.15585180896067452,0.0,sizing:main_route:initial_climb
17,581.7499999999802,25.45421196352965,94.03273021838474,88991.36974297593,79.35632677309839,79.2593976814894,0.23326542480764684,1,0.7175754545585353,0.047203509957162736,57408.37915050164,193380.7567411433,1.0,False,1.2444116412907681e-05,0.1558052633045104,0.0,sizing:main_route:initial_climb
18,581.9499999999803,27.91704601745533,109.71174525057276,88990.88845244615,79.36571443601574,79.2593976814894,0.23329950393804744,1,0.7175715737072611,0.047203031797080686,57407.797617575154,193338.83284558164,1.0,False,1.244468129050577e-05,0.15575873314596855,0.0,sizing:main_route:initial_climb
19,582.1499999999803,30.379441782711126,125.39272966523312,88990.40724441498,79.3751020603717,79.2593976814894,0.23333358387563166,1,0.7175676935212079,0.047202553722315174,57407.21618840972,193296.92313623175,1.0,False,1.2445246049566127e-05,0.15571221847645844,0.0,sizing:main_route:initial_climb
20,582.3499999999804,32.841399323074945,141.07568340976815,88989.92611886117,79.38448964591248,79.2593976814894,0.2333676646193807,1,0.7175638140002051,0.04720207573284347,57406.634862977655,193255.02760521107,1.0,False,1.2445810690114611e-05,0.15566571928739711,0.0,sizing:main_route:initial_climb
21,582.5499999999804,35.302918702274454,156.7606064315591,88989.44507576348,79.39387719238405,79.2593976814894,0.23340174616827494,1,0.7175599351440816,0.047201597828642756,57406.05364125119,193213.14624464494,1.0,False,1.244637521217707e-05,0.15561923557021057,0.0,sizing:main_route:initial_climb
22,582.7499999999804,37.76399998398717,172.447498677966,88988.96411510067,79.40326469953229,79.2593976814894,0.23343582852129427,1,0.7175560569526653,0.04720112000969011,57405.47252320248,193171.27904666623,1.0,False,1.244693961577933e-05,0.15557276731633293,0.0,sizing:main_route:initial_climb
23,582.9499999999805,40.22464323184051,188.13636009632762,88988.4832368515,79.41265216710288,79.2593976814894,0.2334699116774177,1,0.7175521794257859,0.04720064227596281,57404.89150880386,193129.42600341534,1.0,False,1.2447503900947215e-05,0.1555263145172067,0.0,sizing:main_route:initial_climb
24,583.1499999999805,42.684848509411864,203.8271906339615,88988.0024409948,79.42203959484132,79.2593976814894,0.23350399563562368,1,0.7175483025632718,0.04720016462743803,57404.3105980276,193087.58710704083,1.0,False,1.2448068067706507e-05,0.15547987716428321,0.0,sizing:main_route:initial_climb
25,583.3499999999806,45.144615880228656,219.51999023816373,88987.52172750933,79.43142698249302,79.2593976814894,0.23353808039489005,1,0.7175444263649524,0.04719968706409298,57403.72979084598,193045.7623496984,1.0,False,1.2448632116083001e-05,0.15543345524902188,0.0,sizing:main_route:initial_climb
26,583.5499999999806,47.60394540776842,235.214758856209,88987.04109637391,79.44081432980316,79.2593976814894,0.23357216595419392,1,0.7175405508306565,0.04719920958590488,57403.149087231286,193003.95172355158,1.0,False,1.2449196046102453e-05,0.15538704876289056,0.0,sizing:main_route:initial_climb
27,583.7499999999807,50.06283715545886,250.9114964353505,88986.56054756738,79.45020163651682,79.2593976814894,0.23360625231251175,1,0.7175366759602136,0.047198732192850985,57402.568487155855,192962.15522077132,1.0,False,1.2449759857790615e-05,0.15534065769736533,0.0,sizing:main_route:initial_climb
28,583.9499999999807,52.52129118667791,266.6102029228199,88986.08008106855,79.45958890237885,79.2593976814894,0.2336403394688193,1,0.7175328017534529,0.04719825488490855,57401.98799059203,192920.37283353656,1.0,False,1.2450323551173217e-05,0.15529428204393098,0.0,sizing:main_route:initial_climb
