,time [s],altitude [m],ground_distance [m],mass [kg],true_airspeed [m/s],equivalent_airspeed [m/s],mach [-],engine_setting,CL [-],CD [-],lift [N],drag [N],thrust [N],thrust_rate [-],thrust_is_regulated,sfc [kg/N/s],slope_angle [rad],acceleration [m/s**2],alpha [rad],slope_angle_derivative [rad/s],name
582,3614.8839330280775,10972.8,664352.8138883823,85165.1022314153,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.30408687989987127,0.01431009422218554,,39303.13186295756,39303.13186295756,0.7182239339154763,True,1.6663665252447116e-05,0.0,0.0,0.0,,sizing:main_route:cruise
583,3674.8839330280775,10972.8,678167.7514465535,85125.80617745107,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.30394657108641043,0.014303255771425757,,39284.349839039554,39284.349839039554,0.7178807119261366,True,1.666392493860605e-05,0.0,0.0,0.0,,sizing:main_route:cruise
584,3734.8839330280775,10972.8,691982.6890047247,85086.52829003229,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.3038063271376416,0.014296424155838459,,39265.586588141574,39265.586588141574,0.7175378329942494,True,1.6664186380279854e-05,0.0,0.0,0.0,,sizing:main_route:cruise
585,3794.8839330280775,10972.8,705797.626562896,85047.26854683814,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.303666147973867,0.014289599366448198,,39246.84208561227,39246.84208561227,0.717195296669337,True,1.6664449571770624e-05,0.0,0.0,0.0,,sizing:main_route:cruise
586,3854.8839330280775,10972.8,719612.5641210672,85008.02692559092,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.3035260335155428,0.014282781394297717,,39228.11630685025,39228.11630685025,0.7168531025018344,True,1.666471450739637e-05,0.0,0.0,0.0,,sizing:main_route:cruise
587,3914.8839330280775,10972.8,733427.5016792384,84968.80340405593,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.30338598368327874,0.014275970230447887,,39209.409227303906,39209.409227303906,0.7165112500430866,True,1.6664981181490933e-05,0.0,0.0,0.0,,sizing:main_route:cruise
588,3974.8839330280775,10972.8,747242.4392374096,84929.59796004131,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.3032459983978375,0.014269165865977672,,39190.72082247133,39190.72082247133,0.7161697388453464,True,1.666524958840397e-05,0.0,0.0,0.0,,sizing:main_route:cruise
589,4034.8839330280775,10972.8,761057.3767955808,84890.41057139795,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.30310607758013447,0.014262368291984068,,39172.05106790014,39172.05106790014,0.7158285684617721,True,1.666551972250089e-05,0.0,0.0,0.0,,sizing:main_route:cruise
590,4094.8839330280775,10972.8,774872.3143537521,84851.24121601938,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.30296622115123717,0.01425557749958204,,39153.3999391873,39153.3999391873,0.7154877384464235,True,1.6665791578162783e-05,0.0,0.0,0.0,,sizing:main_route:cruise
591,4154.883933028077,10972.8,788687.2519119233,84812.0898718416,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.30282642903236484,0.01424879347990451,,39134.76741197909,39134.76741197909,0.7151472483542617,True,1.6666065149786403e-05,0.0,0.0,0.0,,sizing:main_route:cruise
592,4214.883933028077,10972.8,802502.1894700945,84772.95651684301,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.30268670114488816,0.014242016224102266,,39116.15346197088,39116.15346197088,0.7148070977411446,True,1.6666340431784097e-05,0.0,0.0,0.0,,sizing:main_route:cruise
593,4274.883933028077,10972.8,816317.1270282657,84733.84112904426,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.30254703741032846,0.014235245723343927,,39097.55806490698,39097.55806490698,0.714467286163825,True,1.6666617418583764e-05,0.0,0.0,0.0,,sizing:main_route:cruise
594,4334.883933028077,10972.8,830132.064586437,84694.74368650814,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.3024074377503578,0.014228481968815907,,39078.981196580615,39078.981196580615,0.714127813179949,True,1.6666896104628796e-05,0.0,0.0,0.0,,sizing:main_route:cruise
595,4394.883933028077,10972.8,843947.0021446082,84655.66416733945,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.30226790208679805,0.014221724951722347,,39060.42283283367,39060.42283283367,0.713788678348052,True,1.666717648437804e-05,0.0,0.0,0.0,,sizing:main_route:cruise
596,4454.883933028077,10972.8,857761.9397027794,84616.60254968489,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.30212843034162074,0.014214974663285059,,39041.88294955656,39041.88294955656,0.7134498812275567,True,1.666745855230574e-05,0.0,0.0,0.0,,sizing:main_route:cruise
597,4514.883933028077,10972.8,871576.8772609506,84577.55881173295,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.3019890224369467,0.014208231094743506,,39023.3615226882,39023.3615226882,0.7131114213787716,True,1.666774230290149e-05,0.0,0.0,0.0,,sizing:main_route:cruise
598,4574.883933028077,10972.8,885391.8148191218,84538.53293171377,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.30184967829504533,0.014201494237354728,,39004.858528215766,39004.858528215766,0.712773298362887,True,1.6668027730670184e-05,0.0,0.0,0.0,,sizing:main_route:cruise
599,4634.883933028077,10972.8,899206.7523772931,84499.52488789901,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.30171039783833437,0.014194764082393299,,38986.3739421746,38986.3739421746,0.7124355117419741,True,1.6668314830131976e-05,0.0,0.0,0.0,,sizing:main_route:cruise
600,4694.883933028077,10972.8,913021.6899354643,84460.5346586018,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.3015711809893796,0.014188040621151282,,38967.90774064807,38967.90774064807,0.712098061078981,True,1.6668603595822216e-05,0.0,0.0,0.0,,sizing:main_route:cruise
601,4754.883933028077,10972.8,926836.6274936355,84421.56222217655,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.30143202767089416,0.014181323844938185,,38949.45989976747,38949.45989976747,0.7117609459377319,True,1.6668894022291416e-05,0.0,0.0,0.0,,sizing:main_route:cruise
602,4814.883933028077,10972.8,940651.5650518067,84382.60755701887,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.30129293780573846,0.014174613745080892,,38931.0303957118,38931.0303957118,0.7114241658829229,True,1.6669186104105185e-05,0.0,0.0,0.0,,sizing:main_route:cruise
603,4874.883933028077,10972.8,954466.502609978,84343.67064156543,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.3011539113169192,0.014167910312923637,,38912.61920470773,38912.61920470773,0.7110877204801208,True,1.6669479835844204e-05,0.0,0.0,0.0,,sizing:main_route:cruise
604,4934.883933028077,10972.8,968281.4401681492,84304.75145429387,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.3010149481275898,0.014161213539827947,,38894.2263030294,38894.2263030294,0.7107516092957604,True,1.6669775212104157e-05,0.0,0.0,0.0,,sizing:main_route:cruise
605,4994.883933028077,10972.8,982096.3777263204,84265.84997372267,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.300876048161049,0.014154523417172592,,38875.851666998344,38875.851666998344,0.7104158318971423,True,1.66700722274957e-05,0.0,0.0,0.0,,sizing:main_route:cruise
606,5054.883933028077,10972.8,995911.3152844916,84226.966178411,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.30073721134074133,0.014147839936353539,,38857.4952729833,38857.4952729833,0.7100803878524297,True,1.6670370876644396e-05,0.0,0.0,0.0,,sizing:main_route:cruise
607,5114.883933028077,10972.8,1009726.2528426629,84188.10004695872,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.3005984375902562,0.014141163088783906,,38839.15709740013,38839.15709740013,0.7097452767306467,True,1.6670671154190676e-05,0.0,0.0,0.0,,sizing:main_route:cruise
608,5174.883933028077,10972.8,1023541.1904008341,84149.25155800612,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.3004597268333276,0.014134492865893914,,38820.83711671166,38820.83711671166,0.7094104981016761,True,1.66709730547898e-05,0.0,0.0,0.0,,sizing:main_route:cruise
609,5234.883933028077,10972.8,1037356.1279590053,84110.42069023389,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.3003210789938337,0.01412782925913084,,38802.535307427555,38802.535307427555,0.7090760515362566,True,1.6671276573111805e-05,0.0,0.0,0.0,,sizing:main_route:cruise
610,5294.883933028077,10972.8,1051171.0655171766,84071.60742236301,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.3001824939957966,0.014121172259958965,,38784.251646104196,38784.251646104196,0.7087419366059801,True,1.6671581703841444e-05,0.0,0.0,0.0,,sizing:main_route:cruise
611,5354.883933028077,10972.8,1064986.003075348,84032.8117331546,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.3000439717633815,0.01411452185985953,,38765.986109344536,38765.986109344536,0.70840815288329,True,1.6671888441678157e-05,0.0,0.0,0.0,,sizing:main_route:cruise
612,5414.883933028077,10972.8,1078800.9406335193,83994.0336014098,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.29990551222089684,0.0141078780503307,,38747.73867379802,38747.73867379802,0.7080746999414789,True,1.6672196781336023e-05,0.0,0.0,0.0,,sizing:main_route:cruise
613,5474.883933028077,10972.8,1092615.8781916907,83955.27300596972,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.29976711529279354,0.014101240822887506,,38729.509316160395,38729.509316160395,0.7077415773546861,True,1.6672506717543703e-05,0.0,0.0,0.0,,sizing:main_route:cruise
614,5534.883933028077,10972.8,1106430.815749862,83916.52992571527,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.29962878090366457,0.014094610169061777,,38711.29801317357,38711.29801317357,0.7074087846978939,True,1.6672818245044406e-05,0.0,0.0,0.0,,sizing:main_route:cruise
615,5594.883933028077,10972.8,1120245.7533080333,83877.80433956707,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.2994905089782449,0.014087986080402152,,38693.104741625604,38693.104741625604,0.7070763215469285,True,1.6673131358595826e-05,0.0,0.0,0.0,,sizing:main_route:cruise
616,5654.883933028077,10972.8,1134060.6908662047,83839.09622648533,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.2993522994414108,0.014081368548473975,,38674.92947835045,38674.92947835045,0.7067441874784541,True,1.6673446052970125e-05,0.0,0.0,0.0,,sizing:main_route:cruise
617,5714.883933028077,10972.8,1147875.628424376,83800.40556546974,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.2992141522181793,0.014074757564859281,,38656.7722002279,38656.7722002279,0.7064123820699729,True,1.6673762322953858e-05,0.0,0.0,0.0,,sizing:main_route:cruise
618,5774.883933028077,10972.8,1161690.5659825474,83761.7323355594,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.29907606723370844,0.014068153121156739,,38638.63288418342,38638.63288418342,0.706080904899822,True,1.6674080163347938e-05,0.0,0.0,0.0,,sizing:main_route:cruise
619,5834.883933028077,10972.8,1175505.5035407187,83723.07651583261,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.298938044413296,0.014061555208981611,,38620.511507188065,38620.511507188065,0.7057497555471711,True,1.6674399568967604e-05,0.0,0.0,0.0,,sizing:main_route:cruise
620,5894.883933028077,10972.8,1189320.44109889,83684.43808540689,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.2988000836823799,0.014054963819965705,,38602.40804625832,38602.40804625832,0.7054189335920206,True,1.667472053464235e-05,0.0,0.0,0.0,,sizing:main_route:cruise
621,5954.883933028077,10972.8,1203135.3786570614,83645.81702343875,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.2986621849665374,0.014048378945757332,,38584.32247845602,38584.32247845602,0.705088438615199,True,1.667504305521591e-05,0.0,0.0,0.0,,sizing:main_route:cruise
622,6014.883933028077,10972.8,1216950.3162152327,83607.21330912368,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.29852434819148466,0.014041800578021254,,38566.25478088816,38566.25478088816,0.7047582701983606,True,1.667536712554618e-05,0.0,0.0,0.0,,sizing:main_route:cruise
623,6074.883933028077,10972.8,1230765.253773404,83568.62692169596,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.29838657328307655,0.01403522870843865,,38548.20493070682,38548.20493070682,0.7044284279239834,True,1.66756927405052e-05,0.0,0.0,0.0,,sizing:main_route:cruise
624,6134.883933028077,10972.8,1244580.1913315754,83530.0578404286,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.2982488601673061,0.014028663328707046,,38530.17290510901,38530.17290510901,0.7040989113753662,True,1.667601989497911e-05,0.0,0.0,0.0,,sizing:main_route:cruise
625,6194.883933028077,10972.8,1258395.1288897467,83491.50604463325,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.29811120877030445,0.014022104430540314,,38512.158681336594,38512.158681336594,0.7037697201366281,True,1.667634858386808e-05,0.0,0.0,0.0,,sizing:main_route:cruise
626,6254.883933028077,10972.8,1272210.066447918,83452.97151366001,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.29797361901833985,0.014015552005668586,,38494.16223667612,38494.16223667612,0.7034408537927039,True,1.6676678802086295e-05,0.0,0.0,0.0,,sizing:main_route:cruise
627,6314.883933028077,10972.8,1286025.0040060894,83414.45422689743,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.29783609083781803,0.014009006045838233,,38476.18354845874,38476.18354845874,0.7031123119293443,True,1.6677010544561887e-05,0.0,0.0,0.0,,sizing:main_route:cruise
628,6374.883933028077,10972.8,1299839.9415642607,83375.9541637723,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.2976986241552811,0.01400246654281181,,38458.22259406005,38458.22259406005,0.7027840941331115,True,1.667734380623691e-05,0.0,0.0,0.0,,sizing:main_route:cruise
629,6434.883933028077,10972.8,1313654.879122432,83337.47130374963,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.2975612188974078,0.013995933488368018,,38440.279350899975,38440.279350899975,0.7024561999913784,True,1.6677678582067293e-05,0.0,0.0,0.0,,sizing:main_route:cruise
630,6494.883933028077,10972.8,1327469.8166806034,83299.00562633248,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.29742387499101247,0.013989406874301655,,38422.35379644267,38422.35379644267,0.7021286290923255,True,1.6678014867022786e-05,0.0,0.0,0.0,,sizing:main_route:cruise
631,6554.883933028077,10972.8,1341284.7542387748,83260.55711106189,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.2972865923630454,0.013982886692423582,,38404.445908196416,38404.445908196416,0.7018013810249402,True,1.6678352656086925e-05,0.0,0.0,0.0,,sizing:main_route:cruise
632,6614.883933028077,10972.8,1355099.691796946,83222.12573751678,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.2971493709405918,0.013976372934560655,,38386.55566371339,38386.55566371339,0.7014744553790118,True,1.6678691944256987e-05,0.0,0.0,0.0,,sizing:main_route:cruise
633,6674.883933028077,10972.8,1368914.6293551174,83183.7114853138,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.29701221065087186,0.013969865592555726,,38368.68304058974,38368.68304058974,0.701147851745133,True,1.667903272654395e-05,0.0,0.0,0.0,,sizing:main_route:cruise
634,6734.883933028077,10972.8,1382729.5669132888,83145.3143341073,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.2968751114212402,0.013963364658267545,,38350.82801646525,38350.82801646525,0.7008215697146943,True,1.6679374997972444e-05,0.0,0.0,0.0,,sizing:main_route:cruise
635,6794.883933028077,10972.8,1396544.5044714601,83106.93426358914,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.2967380731791855,0.013956870123570771,,38332.99056902342,38332.99056902342,0.7004956088798847,True,1.6679718753580715e-05,0.0,0.0,0.0,,sizing:main_route:cruise
636,6854.883933028077,10972.8,1410359.4420296315,83068.57125348864,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.2966010958523301,0.013950381980355878,,38315.170675991176,38315.170675991176,0.7001699688336869,True,1.6680063988420583e-05,0.0,0.0,0.0,,sizing:main_route:cruise
637,6914.883933028077,10972.8,1424174.3795878028,83030.22528357248,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.29646417936842967,0.013943900220529147,,38297.36831513886,38297.36831513886,0.699844649169877,True,1.6680410697557393e-05,0.0,0.0,0.0,,sizing:main_route:cruise
638,6974.883933028077,10972.8,1437989.3171459741,82991.89633364454,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.296327323655373,0.013937424836012617,,38279.583464280084,38279.583464280084,0.6995196494830218,True,1.668075887606997e-05,0.0,0.0,0.0,,sizing:main_route:cruise
639,7034.883933028077,10972.8,1451804.2547041455,82953.58438354591,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.29619052864118145,0.01393095581874404,,38261.81610127164,38261.81610127164,0.6991949693684771,True,1.6681108519050596e-05,0.0,0.0,0.0,,sizing:main_route:cruise
640,7094.883933028077,10972.8,1465619.1922623168,82915.28941315463,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.2960537942540084,0.013924493160676826,,38244.0662040133,38244.0662040133,0.6988706084223844,True,1.6681459621604948e-05,0.0,0.0,0.0,,sizing:main_route:cruise
641,7154.883933028077,10972.8,1479434.1298204882,82877.01140238575,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.2959171204221394,0.013918036853780017,,38226.33375044779,38226.33375044779,0.6985465662416694,True,1.668181217885206e-05,0.0,0.0,0.0,,sizing:main_route:cruise
642,7214.883933028077,10972.8,1493249.0673786595,82838.75033119108,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.2957805070739913,0.013911586890038241,,38208.61871856063,38208.61871856063,0.698222842424041,True,1.66821661859243e-05,0.0,0.0,0.0,,sizing:main_route:cruise
643,7274.883933028077,10972.8,1507064.0049368308,82800.50617955922,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.29564395413811206,0.013905143261451668,,38190.921086380025,38190.921086380025,0.697899436567987,True,1.6682521637967295e-05,0.0,0.0,0.0,,sizing:main_route:cruise
644,7334.883933028077,10972.8,1520878.9424950022,82762.27892751538,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.29550746154318075,0.013898705960035975,,38173.240831976786,38173.240831976786,0.6975763482727744,True,1.6682878530139923e-05,0.0,0.0,0.0,,sizing:main_route:cruise
645,7394.883933028077,10972.8,1534693.8800531735,82724.06855512128,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.2953710292180065,0.013892274977822285,,38155.57793346413,38155.57793346413,0.6972535771384447,True,1.6683236857614254e-05,0.0,0.0,0.0,,sizing:main_route:cruise
646,7454.883933028077,10972.8,1548508.8176113449,82685.87504247509,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.29523465709152874,0.013885850306857146,,38137.93236899765,38137.93236899765,0.6969311227658146,True,1.668359661557551e-05,0.0,0.0,0.0,,sizing:main_route:cruise
647,7514.883933028077,10972.8,1562323.7551695162,82647.6983697113,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.29509834509281646,0.013879431939202484,,38120.30411677517,38120.30411677517,0.6966089847564715,True,1.668395779922203e-05,0.0,0.0,0.0,,sizing:main_route:cruise
648,7574.883933028077,10972.8,1576138.6927276875,82609.53851700063,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.2949620931510681,0.013873019866530887,,38102.69315392519,38102.69315392519,0.6962871626924625,True,1.6684320403788172e-05,0.0,0.0,0.0,,sizing:main_route:cruise
649,7634.883933028077,10972.8,1589953.6302858589,82571.395464551,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.2948259011956149,0.013866614073613021,,38085.09943861985,38085.09943861985,0.695965655809427,True,1.6684684424915802e-05,0.0,0.0,0.0,,sizing:main_route:cruise
650,7694.883933028077,10972.8,1603768.5678440302,82533.2691926255,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.2946897691559852,0.013860214549850092,,38067.52294174923,38067.52294174923,0.6956444635754115,True,1.6685049858003692e-05,0.0,0.0,0.0,,sizing:main_route:cruise
651,7754.883933028077,10972.8,1617583.5054022016,82495.15968153028,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.2945536969618608,0.013853821287383453,,38049.9636417293,38049.9636417293,0.6953235855959902,True,1.6685416698309806e-05,0.0,0.0,0.0,,sizing:main_route:cruise
652,7814.883933028077,10972.8,1631398.442960373,82457.06691160721,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.29441768454305134,0.01384743427836959,,38032.4215170176,38032.4215170176,0.695003021477497,True,1.668578494110499e-05,0.0,0.0,0.0,,sizing:main_route:cruise
653,7874.883933028077,10972.8,1645213.3805185442,82418.99086323386,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.2942817318294938,0.01384105351498007,,38014.896546113094,38014.896546113094,0.6946827708270227,True,1.668615458167292e-05,0.0,0.0,0.0,,sizing:main_route:cruise
654,7934.883933028077,10972.8,1659028.3180767156,82380.93151682337,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.2941458387512521,0.0138346789894015,,37997.38870755603,37997.38870755603,0.6943628332524127,True,1.6686525615310088e-05,0.0,0.0,0.0,,sizing:main_route:cruise
655,7994.883933028077,10972.8,1672843.255634887,82342.88885282436,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.29401000523851695,0.013828310693835486,,37979.89797992788,37979.89797992788,0.6940432083622656,True,1.668689803732573e-05,0.0,0.0,0.0,,sizing:main_route:cruise
656,8054.883933028077,10972.8,1686658.1931930583,82304.86285172081,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.2938742312216054,0.01382194862049861,,37962.42434185125,37962.42434185125,0.6937238957659317,True,1.6687271843041805e-05,0.0,0.0,0.0,,sizing:main_route:cruise
657,8114.883933028077,10972.8,1700473.1307512296,82266.85349403201,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.2937385166309603,0.01381559276162236,,37944.96777198966,37944.96777198966,0.693404895073509,True,1.668764702779296e-05,0.0,0.0,0.0,,sizing:main_route:cruise
658,8174.883933028077,10972.8,1714288.068309401,82228.86076031241,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.2936028613971502,0.013809243109453119,,37927.528249047544,37927.528249047544,0.6930862058958434,True,1.6688023586926483e-05,0.0,0.0,0.0,,sizing:main_route:cruise
659,8234.883933028077,10972.8,1728103.0058675723,82190.88463115158,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.29346726545086915,0.013802899656252114,,37910.10575177013,37910.10575177013,0.6927678278445254,True,1.668840151580226e-05,0.0,0.0,0.0,,sizing:main_route:cruise
660,8294.883933028077,10972.8,1741917.9434257436,82152.92508717405,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.2933317287229359,0.013796562394295359,,37892.70025894323,37892.70025894323,0.6924497605318883,True,1.668878080979274e-05,0.0,0.0,0.0,,sizing:main_route:cruise
661,8354.883933028077,10972.8,1755732.880983915,82114.9821090393,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.29319625114429393,0.013790231315873659,,37875.3117493933,37875.3117493933,0.6921320035710075,True,1.668916146428292e-05,0.0,0.0,0.0,,sizing:main_route:cruise
662,8414.883933028077,10972.8,1769547.8185420863,82077.05567744156,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.293060832646011,0.01378390641329253,,37857.94020198721,37857.94020198721,0.6918145565756965,True,1.668954347467025e-05,0.0,0.0,0.0,,sizing:main_route:cruise
663,8474.883933028077,10972.8,1783362.7561002576,82039.1457731098,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.2929254731592787,0.013777587678872168,,37840.585595632096,37840.585595632096,0.6914974191605057,True,1.6689926836364664e-05,0.0,0.0,0.0,,sizing:main_route:cruise
664,8534.883933028077,10972.8,1797177.693658429,82001.25237680762,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.2927901726154124,0.013771275104947434,,37823.24790927544,37823.24790927544,0.6911805909407218,True,1.6690311544788487e-05,0.0,0.0,0.0,,sizing:main_route:cruise
665,8594.883933028077,10972.8,1810992.6312166003,81963.37546933313,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.29265493094585066,0.013764968683867788,,37805.92712190477,37805.92712190477,0.690864071532364,True,1.669069759537642e-05,0.0,0.0,0.0,,sizing:main_route:cruise
666,8654.883933028077,10972.8,1824807.5687747716,81925.51503151885,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.29251974808215486,0.013758668407997263,,37788.623212547674,37788.623212547674,0.6905478605521829,True,1.6691084983575502e-05,0.0,0.0,0.0,,sizing:main_route:cruise
667,8714.883933028077,10972.8,1838622.506332943,81887.67104423167,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.29238462395600917,0.013752374269714426,,37771.33616027163,37771.33616027163,0.6902319576176587,True,1.6691473704845078e-05,0.0,0.0,0.0,,sizing:main_route:cruise
668,8774.883933028077,10972.8,1852437.4438911143,81849.8434883727,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.29224955849921985,0.013746086261412323,,37754.0659441839,37754.0659441839,0.689916362346998,True,1.6691863754656737e-05,0.0,0.0,0.0,,sizing:main_route:cruise
669,8834.883933028077,10972.8,1866252.3814492857,81812.03234487723,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.29211455164371536,0.013739804375498484,,37736.81254343152,37736.81254343152,0.6896010743591349,True,1.6692255128494308e-05,0.0,0.0,0.0,,sizing:main_route:cruise
670,8894.883933028077,10972.8,1880067.319007457,81774.23759471456,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.29197960332154543,0.013733528604394833,,37719.575937201065,37719.575937201065,0.6892860932737253,True,1.6692647821853794e-05,0.0,0.0,0.0,,sizing:main_route:cruise
671,8954.883933028077,10972.8,1893882.2565656283,81736.459218888,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.2918447134648813,0.013727258940537682,,37702.35610471862,37702.35610471862,0.6889714187111476,True,1.669304183024335e-05,0.0,0.0,0.0,,sizing:main_route:cruise
672,9014.883933028077,10972.8,1907697.1941237997,81698.69719843472,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.29170988200601505,0.013720995376377679,,37685.15302524965,37685.15302524965,0.6886570502924999,True,1.6693437149183247e-05,0.0,0.0,0.0,,sizing:main_route:cruise
673,9074.883933028077,10972.8,1921512.131681971,81660.95151442566,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.29157510887735943,0.01371473790437979,,37667.96667809894,37667.96667809894,0.6883429876395983,True,1.6693833774205823e-05,0.0,0.0,0.0,,sizing:main_route:cruise
674,9134.883933028077,10972.8,1935327.0692401424,81623.22214796547,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.29144039401144756,0.013708486517023229,,37650.79704261042,37650.79704261042,0.6880292303749748,True,1.6694231700855462e-05,0.0,0.0,0.0,,sizing:main_route:cruise
675,9194.883933028077,10972.8,1949142.0067983137,81585.5090801924,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.29130573734093235,0.013702241206801448,,37633.64409816711,37633.64409816711,0.6877157781218753,True,1.669463092468854e-05,0.0,0.0,0.0,,sizing:main_route:cruise
676,9254.883933028077,10972.8,1962956.944356485,81547.81229227819,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.2911711387985866,0.013696001966222095,,37616.507824191016,37616.507824191016,0.6874026305042585,True,1.6695031441273405e-05,0.0,0.0,0.0,,sizing:main_route:cruise
677,9314.883933028077,10972.8,1976771.8819146564,81510.13176542804,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.2910365983173023,0.013689768787806967,,37599.38820014303,37599.38820014303,0.6870897871467935,True,1.6695433246190332e-05,0.0,0.0,0.0,,sizing:main_route:cruise
678,9374.883933028077,10972.8,1990586.8194728277,81472.46748088046,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.29090211583009035,0.013683541664091983,,37582.28520552281,37582.28520552281,0.6867772476748577,True,1.6695836335031487e-05,0.0,0.0,0.0,,sizing:main_route:cruise
679,9434.883933028077,10972.8,2004401.757030999,81434.81941990719,230.24895930285373,125.71449805885253,0.7800000000000034,3,0.2907676912700806,0.013677320587627127,,37565.19881986864,37565.19881986864,0.6864650117145347,True,1.6696240703400893e-05,0.0,0.0,0.0,,sizing:main_route:cruise
